Product_ID,Product_Name,Category,Sub_Category,Price,Customer_Age,Customer_Gender,Purchase_History,Review_Rating,Review_Sentiment,Customer_ID
P1926,Air Conditioner,Home Appliances,Vacuum Cleaner,465.73,47,Female,11,5,Very Positive,1926
P1927,Shoes,Clothing,Shoes,85.75,55,Female,20,3,Neutral,1927
P1928,T-Shirt,Clothing,T-Shirts,161.97,55,Male,11,4,Neutral,1928
P1929,Smartwatch,Electronics,Speakers,585.43,51,Male,19,4,Very Positive,1929
P1930,Soccer Ball,Sports,Tennis Racket,629.75,26,Male,45,4,Very Positive,1930
P1931,Foundation,Beauty,Hair Care,184.5,57,Male,17,5,Neutral,1931
P1932,Skincare Cream,Beauty,Nail Polish,70.63,54,Male,7,3,Positive,1932
P1933,Dining Table,Furniture,Table,882.89,40,Female,27,5,Positive,1933
P1934,Shampoo,Beauty,Hair Care,105.2,19,Female,44,4,Positive,1934
P1935,Laptop,Electronics,Tablets,1011.54,62,Male,6,5,Very Positive,1935
P1936,Bluetooth Speaker,Electronics,Tablets,1453.99,58,Female,19,4,Positive,1936
P1937,Pants,Clothing,T-Shirts,163.5,54,Female,2,3,Neutral,1937
P1938,Bluetooth Speaker,Electronics,Mobile Phones,1434.03,35,Female,10,4,Positive,1938
P1939,Football,Sports,Basketball,55.21,24,Male,25,5,Neutral,1939
P1940,Chair,Furniture,Bookshelf,625.02,29,Male,28,5,Very Positive,1940
P1941,Lipstick,Beauty,Makeup,182.04,26,Male,13,5,Positive,1941
P1942,Laptop,Electronics,Smartwatches,824.6,39,Male,25,4,Positive,1942
P1943,Refrigerator,Home Appliances,Air Conditioner,308.66,60,Male,10,5,Positive,1943
P1944,Jacket,Clothing,Sweaters,23.8,29,Female,33,1,Negative,1944
P1945,Nail Polish,Beauty,Nail Polish,173.71,47,Female,28,3,Neutral,1945
P1946,Yoga Mat,Sports,Football,515.09,56,Male,20,4,Positive,1946
P1947,Chair,Furniture,Bookshelf,922.57,36,Female,18,5,Very Positive,1947
P1948,Vacuum Cleaner,Home Appliances,Microwave,485.95,60,Male,8,5,Positive,1948
P1949,Tablet,Electronics,Tablets,767.64,46,Male,25,5,Very Positive,1949
P1950,Dishwasher,Home Appliances,Refrigerator,939.68,35,Male,25,5,Very Positive,1950
P1951,Tennis Racket,Sports,Football,704.49,20,Female,42,4,Positive,1951
P1952,Jacket,Clothing,Pants,152.36,49,Female,10,5,Positive,1952
P1953,Dress,Clothing,Sweaters,87.37,41,Male,20,3,Positive,1953
P1954,Laptop,Electronics,Smartwatches,365.64,39,Male,15,4,Very Positive,1954
P1955,Dress,Clothing,Sweaters,36.93,51,Male,11,1,Neutral,1955
P1956,Refrigerator,Home Appliances,Microwave,167.55,24,Male,16,3,Neutral,1956
P1957,Couch,Furniture,Sofa,1060.12,34,Female,12,5,Very Positive,1957
P1958,Bookshelf,Furniture,Sofa,726.86,57,Female,9,5,Positive,1958
P1959,Tennis Racket,Sports,Yoga Mat,132.62,63,Female,8,3,Positive,1959
P1960,Basketball,Sports,Football,104.12,57,Male,9,5,Positive,1960
P1961,Perfume,Beauty,Makeup,179.12,43,Male,10,3,Positive,1961
P1962,Dress,Clothing,Sweaters,59.77,40,Female,22,4,Neutral,1962
P1963,Sofa,Furniture,Sofa,738.32,51,Male,7,4,Positive,1963
P1964,Refrigerator,Home Appliances,Vacuum Cleaner,679.93,42,Male,29,4,Positive,1964
P1965,Chair,Furniture,Sofa,1231.96,36,Male,19,4,Very Positive,1965
P1966,Chair,Furniture,Table,289.99,35,Female,22,5,Positive,1966
P1967,Wireless Mouse,Electronics,Speakers,1213.84,56,Male,1,5,Very Positive,1967
P1968,Foundation,Beauty,Nail Polish,94.6,20,Male,29,5,Positive,1968
P1969,Basketball,Sports,Tennis Racket,167.35,25,Female,5,4,Neutral,1969
P1970,Cabinet,Furniture,Cabinet,604.9,30,Female,30,4,Very Positive,1970
P1971,Vacuum Cleaner,Home Appliances,Microwave,526.22,21,Male,26,4,Positive,1971
P1972,Soccer Ball,Sports,Football,263.61,37,Male,19,4,Positive,1972
P1973,Foundation,Beauty,Skin Care,76.6,27,Female,38,4,Positive,1973
P1974,Dining Table,Furniture,Table,1356.93,58,Female,11,4,Very Positive,1974
P1975,Yoga Mat,Sports,Basketball,590.5,48,Male,24,5,Positive,1975
P1976,Cabinet,Furniture,Sofa,963.5,35,Female,19,5,Positive,1976
P1977,Tablet,Electronics,Laptops,860.85,54,Male,14,5,Positive,1977
P1978,Wireless Mouse,Electronics,Laptops,320.43,46,Male,18,4,Positive,1978
P1979,Foundation,Beauty,Skin Care,151.34,50,Male,14,5,Neutral,1979
P1980,Chair,Furniture,Bookshelf,1270.35,31,Male,19,5,Very Positive,1980
P1981,Smartphone,Electronics,Tablets,603.7,64,Female,4,4,Positive,1981
P1982,Chair,Furniture,Table,1015.19,62,Female,12,4,Very Positive,1982
P1983,Dining Table,Furniture,Cabinet,124.33,57,Female,8,4,Neutral,1983
P1984,Refrigerator,Home Appliances,Washing Machine,185.03,47,Male,20,4,Neutral,1984
P1985,Perfume,Beauty,Makeup,63.4,46,Male,27,4,Neutral,1985
P1986,Bluetooth Speaker,Electronics,Mobile Phones,1289.99,45,Male,30,5,Very Positive,1986
P1987,Bookshelf,Furniture,Chair,897.77,26,Female,30,5,Positive,1987
P1988,Laptop,Electronics,Tablets,75.95,19,Male,7,5,Positive,1988
P1989,Air Conditioner,Home Appliances,Vacuum Cleaner,295.67,54,Male,20,4,Positive,1989
P1990,Wireless Mouse,Electronics,Laptops,473.48,55,Female,2,4,Very Positive,1990
P1991,Cabinet,Furniture,Sofa,1183.26,51,Male,7,4,Very Positive,1991
P1992,Tablet,Electronics,Speakers,675.2,30,Female,28,5,Positive,1992
P1993,Vacuum Cleaner,Home Appliances,Vacuum Cleaner,299.2,48,Male,24,4,Very Positive,1993
P1994,Lipstick,Beauty,Skin Care,73.35,40,Male,20,4,Positive,1994
P1995,Air Conditioner,Home Appliances,Washing Machine,308.31,51,Female,16,5,Very Positive,1995
P1996,Bluetooth Speaker,Electronics,Speakers,1064.16,34,Male,18,4,Positive,1996
P1997,Bookshelf,Furniture,Sofa,417.77,64,Female,6,5,Very Positive,1997
P1998,Soccer Ball,Sports,Bicycle,416.94,62,Male,13,4,Very Positive,1998
P1999,Lipstick,Beauty,Hair Care,184.9,19,Male,21,3,Neutral,1999
P2000,Tablet,Electronics,Speakers,215.62,55,Female,5,5,Positive,2000
P2001,Vacuum Cleaner,Home Appliances,Refrigerator,511.85,51,Male,0,5,Positive,2001
P2002,Shoes,Clothing,Shoes,30.47,60,Male,8,3,Neutral,2002
P2003,Shoes,Clothing,Jackets,171.58,20,Female,26,3,Positive,2003
P2004,Dining Table,Furniture,Bookshelf,1489.22,45,Female,30,4,Positive,2004
P2005,Jacket,Clothing,Pants,55.02,64,Female,19,4,Neutral,2005
P2006,Sweater,Clothing,Jackets,179.09,33,Male,19,5,Positive,2006
P2007,Refrigerator,Home Appliances,Vacuum Cleaner,787.19,53,Male,9,5,Very Positive,2007
P2008,Wireless Mouse,Electronics,Speakers,830.1,33,Female,21,4,Positive,2008
P2009,Soccer Ball,Sports,Bicycle,763.28,25,Male,14,5,Very Positive,2009
P2010,Shoes,Clothing,Pants,50.47,53,Female,13,3,Positive,2010
P2011,Headphones,Electronics,Speakers,756.91,40,Male,20,4,Positive,2011
P2012,Dining Table,Furniture,Bookshelf,1161.13,29,Male,5,4,Very Positive,2012
P2013,Wireless Mouse,Electronics,Mobile Phones,1093.85,35,Female,17,4,Positive,2013
P2014,Bluetooth Speaker,Electronics,Mobile Phones,1375.15,29,Male,42,5,Very Positive,2014
P2015,Dining Table,Furniture,Sofa,334.84,33,Female,27,4,Very Positive,2015
P2016,Cabinet,Furniture,Sofa,653.44,20,Male,19,5,Very Positive,2016
P2017,Shoes,Clothing,Dresses,194.86,22,Male,7,4,Neutral,2017
P2018,Air Conditioner,Home Appliances,Washing Machine,900.27,41,Female,11,5,Very Positive,2018
P2019,Nail Polish,Beauty,Skin Care,61.61,65,Male,19,5,Neutral,2019
P2020,Smartphone,Electronics,Headphones,787.2,38,Male,27,4,Very Positive,2020
P2021,Jeans,Clothing,Jackets,86.56,51,Male,0,5,Positive,2021
P2022,Bicycle,Sports,Football,557.18,21,Male,19,4,Positive,2022
P2023,Smartwatch,Electronics,Tablets,1299.16,60,Female,11,4,Positive,2023
P2024,Lipstick,Beauty,Skin Care,129.09,25,Female,39,3,Neutral,2024
P2025,Washing Machine,Home Appliances,Refrigerator,966.5,58,Male,19,5,Very Positive,2025
P2026,Bicycle,Sports,Bicycle,780.87,39,Male,20,4,Positive,2026
P2027,Skincare Cream,Beauty,Fragrance,15.48,42,Male,24,1,Negative,2027
P2028,Wireless Mouse,Electronics,Headphones,393.5,20,Female,26,4,Very Positive,2028
P2029,Bookshelf,Furniture,Sofa,1452.06,24,Female,35,4,Very Positive,2029
P2030,Dishwasher,Home Appliances,Washing Machine,414.2,50,Male,11,4,Very Positive,2030
P2031,Dishwasher,Home Appliances,Refrigerator,430.17,42,Male,24,5,Very Positive,2031
P2032,Wireless Mouse,Electronics,Mobile Phones,1077.9,47,Female,24,4,Positive,2032
P2033,Jeans,Clothing,Sweaters,155.69,64,Male,17,3,Positive,2033
P2034,Nail Polish,Beauty,Nail Polish,190.94,45,Female,25,4,Positive,2034
P2035,Dishwasher,Home Appliances,Microwave,96.59,52,Female,10,4,Positive,2035
P2036,Tennis Racket,Sports,Basketball,96.49,53,Male,19,4,Neutral,2036
P2037,Football,Sports,Tennis Racket,544.74,36,Female,10,4,Very Positive,2037
P2038,Nail Polish,Beauty,Skin Care,164.58,39,Female,29,5,Neutral,2038
P2039,Nail Polish,Beauty,Hair Care,49.04,61,Female,6,1,Neutral,2039
P2040,Nail Polish,Beauty,Hair Care,150.02,50,Male,11,4,Positive,2040
P2041,Jacket,Clothing,Dresses,192.18,41,Female,13,4,Positive,2041
P2042,Dining Table,Furniture,Sofa,205.79,58,Male,17,4,Positive,2042
P2043,Football,Sports,Yoga Mat,237.6,53,Male,14,5,Very Positive,2043
P2044,Basketball,Sports,Yoga Mat,487.78,46,Female,14,4,Positive,2044
P2045,Jacket,Clothing,Pants,61.42,30,Male,23,5,Positive,2045
P2046,Tennis Racket,Sports,Basketball,121.75,21,Male,15,5,Neutral,2046
P2047,Cabinet,Furniture,Bookshelf,378.29,58,Male,1,5,Very Positive,2047
P2048,Dining Table,Furniture,Bookshelf,496.78,31,Male,17,5,Positive,2048
P2049,Dishwasher,Home Appliances,Washing Machine,696.73,49,Female,21,5,Positive,2049
P2050,Jeans,Clothing,Jackets,195.63,52,Male,18,3,Positive,2050
P2051,Football,Sports,Yoga Mat,686.35,27,Male,41,4,Very Positive,2051
P2052,Lipstick,Beauty,Skin Care,84.84,61,Male,16,5,Positive,2052
P2053,Yoga Mat,Sports,Tennis Racket,491.94,58,Male,19,5,Very Positive,2053
P2054,Microwave,Home Appliances,Air Conditioner,320.55,25,Male,28,5,Positive,2054
P2055,Smartwatch,Electronics,Speakers,958.43,49,Male,18,4,Positive,2055
P2056,Football,Sports,Football,726.43,40,Male,21,4,Positive,2056
P2057,Couch,Furniture,Chair,1443.07,18,Female,45,5,Positive,2057
P2058,Tennis Racket,Sports,Yoga Mat,417.03,36,Female,28,5,Very Positive,2058
P2059,Cabinet,Furniture,Sofa,159.37,48,Male,30,4,Neutral,2059
P2060,Bicycle,Sports,Basketball,287.36,25,Female,22,4,Positive,2060
P2061,Chair,Furniture,Cabinet,849.47,19,Female,17,4,Positive,2061
P2062,T-Shirt,Clothing,Sweaters,125.67,23,Male,13,3,Neutral,2062
P2063,Refrigerator,Home Appliances,Microwave,228.2,51,Female,6,4,Positive,2063
P2064,Refrigerator,Home Appliances,Washing Machine,520.17,61,Female,8,5,Very Positive,2064
P2065,Tablet,Electronics,Tablets,130.77,43,Female,22,3,Positive,2065
P2066,Shampoo,Beauty,Nail Polish,40.32,60,Male,2,1,Negative,2066
P2067,Skincare Cream,Beauty,Hair Care,154.9,61,Female,17,3,Neutral,2067
P2068,Basketball,Sports,Football,799.55,34,Female,26,5,Very Positive,2068
P2069,Tablet,Electronics,Smartwatches,545.5,60,Female,14,5,Positive,2069
P2070,Dress,Clothing,Sweaters,157.84,38,Male,26,4,Neutral,2070
P2071,Microwave,Home Appliances,Air Conditioner,545.35,47,Male,27,4,Very Positive,2071
P2072,Bookshelf,Furniture,Cabinet,906.85,41,Male,25,4,Very Positive,2072
P2073,Bookshelf,Furniture,Chair,219.59,41,Female,11,5,Very Positive,2073
P2074,Microwave,Home Appliances,Air Conditioner,223.09,48,Female,28,4,Positive,2074
P2075,Microwave,Home Appliances,Air Conditioner,100.64,65,Male,14,4,Neutral,2075
P2076,Shoes,Clothing,Pants,172.8,39,Female,12,3,Positive,2076
P2077,Pants,Clothing,Jackets,188.65,30,Female,18,5,Neutral,2077
P2078,Pants,Clothing,Jackets,17.75,20,Male,39,3,Negative,2078
P2079,Bookshelf,Furniture,Cabinet,1305.27,59,Male,19,4,Positive,2079
P2080,Skincare Cream,Beauty,Fragrance,186.49,64,Male,17,5,Positive,2080
P2081,Air Conditioner,Home Appliances,Vacuum Cleaner,568.03,30,Male,20,5,Very Positive,2081
P2082,Bluetooth Speaker,Electronics,Laptops,487.11,62,Male,13,5,Positive,2082
P2083,Smartwatch,Electronics,Speakers,1124.4,45,Male,25,4,Positive,2083
P2084,Smartphone,Electronics,Speakers,1194.82,63,Female,5,5,Very Positive,2084
P2085,Microwave,Home Appliances,Air Conditioner,166.52,22,Male,8,3,Neutral,2085
P2086,Wireless Mouse,Electronics,Speakers,1023.76,63,Female,9,5,Positive,2086
P2087,Perfume,Beauty,Hair Care,18.77,42,Male,29,3,Neutral,2087
P2088,Tennis Racket,Sports,Football,794.97,45,Male,12,5,Very Positive,2088
P2089,Bookshelf,Furniture,Sofa,1236.91,58,Female,12,5,Positive,2089
P2090,Chair,Furniture,Chair,1100.28,44,Female,15,5,Positive,2090
P2091,Couch,Furniture,Bookshelf,600.29,35,Female,23,4,Very Positive,2091
P2092,Washing Machine,Home Appliances,Air Conditioner,236.09,57,Male,15,4,Positive,2092
P2093,Foundation,Beauty,Nail Polish,84.45,58,Male,10,5,Positive,2093
P2094,Chair,Furniture,Bookshelf,384.17,32,Male,10,4,Very Positive,2094
P2095,Smartphone,Electronics,Smartwatches,466.38,61,Male,2,4,Very Positive,2095
P2096,Dishwasher,Home Appliances,Air Conditioner,229.09,63,Male,19,5,Very Positive,2096
P2097,Microwave,Home Appliances,Air Conditioner,704.52,60,Female,11,4,Very Positive,2097
P2098,Pants,Clothing,Dresses,34.69,21,Male,18,3,Negative,2098
P2099,Smartphone,Electronics,Headphones,1368.89,55,Female,16,5,Very Positive,2099
P2100,Vacuum Cleaner,Home Appliances,Refrigerator,428.14,49,Female,20,4,Positive,2100
P2101,Yoga Mat,Sports,Tennis Racket,752.11,45,Male,16,5,Positive,2101
P2102,Washing Machine,Home Appliances,Washing Machine,760.13,45,Male,17,5,Very Positive,2102
P2103,Jeans,Clothing,Pants,185.04,42,Male,19,4,Positive,2103
P2104,Foundation,Beauty,Skin Care,152.56,33,Male,21,5,Neutral,2104
P2105,Tennis Racket,Sports,Basketball,412.23,63,Female,3,4,Very Positive,2105
P2106,Cabinet,Furniture,Table,1129.4,62,Female,20,5,Very Positive,2106
P2107,Shampoo,Beauty,Nail Polish,168.15,20,Male,47,5,Neutral,2107
P2108,Sofa,Furniture,Table,699.18,30,Male,15,5,Positive,2108
P2109,Refrigerator,Home Appliances,Air Conditioner,754.11,62,Male,17,5,Positive,2109
P2110,Bluetooth Speaker,Electronics,Speakers,79.36,47,Female,10,4,Positive,2110
P2111,Shoes,Clothing,Pants,52.29,21,Male,24,5,Positive,2111
P2112,Nail Polish,Beauty,Nail Polish,121.92,55,Female,3,4,Neutral,2112
P2113,Lipstick,Beauty,Nail Polish,166.8,26,Male,32,5,Positive,2113
P2114,Smartphone,Electronics,Speakers,1499.27,41,Female,30,5,Positive,2114
P2115,Microwave,Home Appliances,Microwave,185.36,24,Female,41,4,Neutral,2115
P2116,T-Shirt,Clothing,Jackets,90.99,24,Male,23,3,Neutral,2116
P2117,Jeans,Clothing,T-Shirts,39.58,28,Male,24,2,Negative,2117
P2118,Bicycle,Sports,Bicycle,763.67,62,Female,0,4,Positive,2118
P2119,Dining Table,Furniture,Cabinet,501.52,33,Male,29,4,Positive,2119
P2120,Jeans,Clothing,T-Shirts,84.26,23,Male,12,3,Positive,2120
P2121,Perfume,Beauty,Makeup,128.57,32,Female,18,3,Positive,2121
P2122,Lipstick,Beauty,Makeup,184.41,58,Female,7,5,Neutral,2122
P2123,Microwave,Home Appliances,Washing Machine,949.03,22,Female,10,4,Positive,2123
P2124,Dining Table,Furniture,Bookshelf,1009.97,35,Male,23,4,Positive,2124
P2125,Pants,Clothing,T-Shirts,32.63,59,Male,10,2,Negative,2125
P2126,Sweater,Clothing,Jackets,196.69,21,Female,36,3,Positive,2126
P2127,Skincare Cream,Beauty,Nail Polish,108.48,19,Female,6,5,Neutral,2127
P2128,Tablet,Electronics,Tablets,220.76,29,Male,49,5,Positive,2128
P2129,Basketball,Sports,Football,32.32,39,Male,16,3,Negative,2129
P2130,Sofa,Furniture,Table,537.13,61,Female,2,4,Positive,2130
P2131,Wireless Mouse,Electronics,Mobile Phones,391.71,42,Female,14,5,Positive,2131
P2132,Lipstick,Beauty,Makeup,17.65,52,Female,6,2,Negative,2132
P2133,Shoes,Clothing,Shoes,108.19,62,Female,4,5,Neutral,2133
P2134,Dining Table,Furniture,Cabinet,929.51,37,Male,17,5,Positive,2134
P2135,Chair,Furniture,Chair,1053.83,45,Female,22,4,Very Positive,2135
P2136,Bicycle,Sports,Basketball,570.66,18,Male,35,5,Very Positive,2136
P2137,Yoga Mat,Sports,Football,391.59,45,Female,29,5,Very Positive,2137
P2138,Microwave,Home Appliances,Microwave,156.57,28,Male,8,5,Positive,2138
P2139,Chair,Furniture,Table,476.58,56,Female,1,5,Positive,2139
P2140,Foundation,Beauty,Makeup,100.03,49,Male,26,5,Neutral,2140
P2141,Pants,Clothing,Sweaters,65.66,25,Male,20,4,Positive,2141
P2142,Dress,Clothing,T-Shirts,53.36,24,Female,26,3,Positive,2142
P2143,Yoga Mat,Sports,Basketball,88.32,23,Female,50,3,Neutral,2143
P2144,Shoes,Clothing,Dresses,75.58,60,Male,9,3,Neutral,2144
P2145,Smartphone,Electronics,Laptops,395.13,29,Female,46,5,Positive,2145
P2146,Microwave,Home Appliances,Air Conditioner,904.05,35,Female,15,5,Positive,2146
P2147,Tablet,Electronics,Speakers,1487.37,40,Female,22,5,Very Positive,2147
P2148,Washing Machine,Home Appliances,Vacuum Cleaner,725.15,39,Male,12,5,Very Positive,2148
P2149,Cabinet,Furniture,Chair,1415.71,46,Female,12,4,Very Positive,2149
P2150,Shampoo,Beauty,Fragrance,47.83,59,Female,9,3,Negative,2150
P2151,Foundation,Beauty,Makeup,72.27,44,Female,13,4,Neutral,2151
P2152,Dress,Clothing,Shoes,70.99,57,Female,7,3,Neutral,2152
P2153,Shampoo,Beauty,Fragrance,107.93,40,Female,29,3,Neutral,2153
P2154,Skincare Cream,Beauty,Skin Care,171.42,33,Male,21,5,Positive,2154
P2155,Bookshelf,Furniture,Chair,1255.15,58,Female,2,5,Positive,2155
P2156,Cabinet,Furniture,Sofa,506.84,38,Female,13,4,Positive,2156
P2157,Pants,Clothing,Shoes,13.59,38,Female,28,1,Neutral,2157
P2158,Nail Polish,Beauty,Makeup,184.07,32,Female,19,5,Positive,2158
P2159,T-Shirt,Clothing,Dresses,42.35,28,Male,42,3,Neutral,2159
P2160,Sweater,Clothing,Pants,112.59,22,Female,7,5,Positive,2160
P2161,Vacuum Cleaner,Home Appliances,Air Conditioner,285.61,29,Male,19,5,Positive,2161
P2162,Chair,Furniture,Chair,384.33,30,Male,19,4,Very Positive,2162
P2163,Shampoo,Beauty,Makeup,53.78,55,Female,3,5,Neutral,2163
P2164,Headphones,Electronics,Mobile Phones,1191.5,43,Male,24,5,Positive,2164
P2165,Jacket,Clothing,Jackets,68.83,31,Female,20,3,Positive,2165
P2166,Smartwatch,Electronics,Smartwatches,1260.97,45,Male,15,4,Very Positive,2166
P2167,T-Shirt,Clothing,T-Shirts,197.81,49,Male,20,3,Neutral,2167
P2168,Soccer Ball,Sports,Football,316.88,20,Female,36,5,Very Positive,2168
P2169,Dress,Clothing,Dresses,24.44,31,Male,27,2,Neutral,2169
P2170,Bluetooth Speaker,Electronics,Tablets,539.44,65,Female,8,4,Positive,2170
P2171,Bookshelf,Furniture,Table,501.31,40,Male,26,4,Very Positive,2171
P2172,Air Conditioner,Home Appliances,Refrigerator,411.44,40,Female,12,4,Very Positive,2172
P2173,Couch,Furniture,Bookshelf,1127.04,29,Male,7,5,Positive,2173
P2174,Skincare Cream,Beauty,Nail Polish,127.24,61,Male,3,4,Neutral,2174
P2175,Tennis Racket,Sports,Football,656.33,60,Female,2,5,Positive,2175
P2176,Football,Sports,Basketball,217.47,20,Female,17,5,Very Positive,2176
P2177,Laptop,Electronics,Speakers,591.46,21,Male,41,5,Positive,2177
P2178,Skincare Cream,Beauty,Fragrance,107.45,49,Female,27,3,Positive,2178
P2179,Yoga Mat,Sports,Tennis Racket,441.96,45,Female,28,4,Positive,2179
P2180,Bicycle,Sports,Tennis Racket,317.71,54,Male,9,5,Positive,2180
P2181,Cabinet,Furniture,Chair,506.52,22,Female,35,4,Very Positive,2181
P2182,Nail Polish,Beauty,Nail Polish,105.08,27,Male,37,5,Positive,2182
P2183,Sweater,Clothing,Sweaters,65.39,34,Female,28,3,Positive,2183
P2184,Lipstick,Beauty,Skin Care,138.77,40,Male,29,4,Positive,2184
P2185,Yoga Mat,Sports,Tennis Racket,555.94,26,Female,24,5,Positive,2185
P2186,Skincare Cream,Beauty,Hair Care,135.47,57,Female,12,5,Neutral,2186
P2187,Lipstick,Beauty,Hair Care,109.57,53,Male,14,5,Positive,2187
P2188,Perfume,Beauty,Makeup,41.59,24,Male,24,1,Negative,2188
P2189,T-Shirt,Clothing,Shoes,125.31,48,Female,19,5,Neutral,2189
P2190,Smartphone,Electronics,Laptops,1350.75,64,Male,8,4,Very Positive,2190
P2191,Chair,Furniture,Table,434.26,20,Female,19,5,Positive,2191
P2192,Chair,Furniture,Sofa,1122.04,55,Male,6,5,Very Positive,2192
P2193,Chair,Furniture,Cabinet,227.26,52,Male,15,5,Positive,2193
P2194,Soccer Ball,Sports,Tennis Racket,694.24,64,Female,3,5,Positive,2194
P2195,Shoes,Clothing,Shoes,147.46,26,Male,24,4,Positive,2195
P2196,Chair,Furniture,Table,1231.09,33,Female,30,4,Positive,2196
P2197,Football,Sports,Basketball,346.97,37,Male,25,4,Very Positive,2197
P2198,Dishwasher,Home Appliances,Microwave,453.31,58,Female,15,4,Very Positive,2198
P2199,Shampoo,Beauty,Skin Care,15.87,63,Female,18,2,Neutral,2199
P2200,Shampoo,Beauty,Fragrance,43.07,56,Female,14,3,Negative,2200
P2201,Refrigerator,Home Appliances,Washing Machine,352.31,46,Male,14,5,Very Positive,2201
P2202,Lipstick,Beauty,Nail Polish,92.9,42,Male,18,3,Positive,2202
P2203,Washing Machine,Home Appliances,Washing Machine,179.8,60,Female,4,4,Neutral,2203
P2204,Yoga Mat,Sports,Yoga Mat,512.94,22,Male,33,5,Positive,2204
P2205,Bluetooth Speaker,Electronics,Headphones,1114.61,45,Male,29,4,Very Positive,2205
P2206,Vacuum Cleaner,Home Appliances,Microwave,811.42,37,Male,30,4,Very Positive,2206
P2207,Bluetooth Speaker,Electronics,Speakers,1142.2,54,Male,20,4,Very Positive,2207
P2208,Tablet,Electronics,Mobile Phones,1035.15,54,Female,8,5,Positive,2208
P2209,Chair,Furniture,Cabinet,1034.22,29,Male,38,5,Positive,2209
P2210,Refrigerator,Home Appliances,Microwave,960.89,20,Female,16,5,Positive,2210
P2211,Football,Sports,Bicycle,76.45,19,Female,11,5,Neutral,2211
P2212,Vacuum Cleaner,Home Appliances,Washing Machine,409.4,37,Male,25,5,Positive,2212
P2213,Couch,Furniture,Chair,1002.07,23,Male,27,5,Positive,2213
P2214,Bicycle,Sports,Basketball,63.53,52,Male,13,4,Neutral,2214
P2215,Sofa,Furniture,Table,628.69,20,Male,14,4,Positive,2215
P2216,Dishwasher,Home Appliances,Washing Machine,850.34,62,Male,13,5,Positive,2216
P2217,Microwave,Home Appliances,Washing Machine,117.97,43,Male,22,5,Neutral,2217
P2218,Tennis Racket,Sports,Yoga Mat,463.16,52,Male,19,5,Very Positive,2218
P2219,Yoga Mat,Sports,Football,75.57,34,Female,17,3,Neutral,2219
P2220,Smartphone,Electronics,Smartwatches,830.18,55,Male,2,5,Positive,2220
